Annual_Income,Investment,Deduction,Tax
2706525,363311,186207,347102.1
1673034,114123,79919,145798.4
1847112,335164,119390,128511.6
4883682,57344,101881,1117337.1
948050,171981,71261,25480.8
1688241,158970,65464,142761.4
4382857,201574,111454,920948.7
3115264,192976,137046,535572.6
293237,361896,161814,0.0
3260551,151020,164322,583562.7
1906094,177471,143649,175492.2
2906420,268385,211488,427964.1
1035345,310618,145377,13967.5
1293637,73459,63202,83546.4
3995006,132298,102276,828129.6
2517784,301453,156023,318092.4
3224633,193027,160604,561300.6
3572787,387162,88138,629246.1
1984921,371261,98074,154675.8
298167,183082,50828,0.0
1546181,304534,203586,65709.15
1714011,262329,211734,97989.6
1285592,290685,28330,54986.55
3949618,168993,154314,787893.3
2894556,63937,44340,535883.7
932622,202952,104468,17520.2
2712172,322293,70989,395667.0
4451847,99030,23823,998698.2
1143643,321940,92119,27958.4
3346818,194268,127065,607645.5
3959294,150174,79604,818854.8
4437635,213831,18281,961656.9
3544021,227894,81734,670317.9
2743691,157113,97951,446588.1
1088537,105521,51051,49794.75
1100262,147521,102215,40052.6
4256127,82933,140226,909890.4
3535130,53691,67283,724246.8
526016,397450,69309,0.0
3168514,281567,153420,520058.1
2157030,370406,73335,213986.7
1361290,113374,53124,89218.8
4415638,23303,92509,989947.8
1256298,328797,137211,34029.0
2947881,258615,134960,466291.8
886024,292034,95558,9921.6
2298149,177878,62466,317341.5
4143644,93136,191009,857849.7
4384667,47230,34459,990893.4
3363798,257498,55076,615367.2
3572099,298610,20080,676022.7
3520518,167548,177885,652525.5
1881629,309876,30168,162475.5
3411663,280668,93097,611369.4
2158010,158447,240653,227673.0
4787079,27837,41892,1115205.0
2872760,305252,144037,427041.3
4752480,299995,42438,1023014.1
2949203,308744,149565,447268.2
3282563,278821,208952,538437.0
1736630,297332,247034,88839.6
3658424,64777,186900,722024.1
335591,366762,113467,0.0
1282673,225591,226207,38087.5
3607434,279918,168963,647565.9
2296416,282374,50955,288926.1
2261718,177422,121010,288985.8
3375384,227890,157517,596993.1
4928635,272593,43625,1083725.1
2201330,171426,231721,239454.9
4217925,245410,93260,863776.5
2181430,270598,237140,202107.6
3188265,200607,35393,585679.5
4376464,31355,203916,942357.9
4244509,259977,168755,844733.1
2971503,168216,31399,531566.4
313474,90779,223966,0.0
2321407,368016,244013,212813.4
2107600,70094,161108,262919.4
2721492,137383,127991,436835.4
2108626,292738,224703,177355.5
2755777,235139,59941,438209.1
4992746,141562,36656,1144358.4
1331458,242823,174420,47132.25
789989,253772,167689,3426.4
1891089,168064,182383,162192.6
957852,247131,110606,15011.5
1334495,119185,109377,75889.95
2002362,342580,118527,162376.5
259013,145039,41766,0.0
3006086,109236,83097,544125.9
2051952,63388,236979,225475.5
3403566,309721,140929,585874.8
2378520,164566,120864,327927.0
2903668,106811,238020,467651.1
2533997,59248,159338,394623.3
2755191,109425,145417,450104.7
928870,185834,158716,14216.0
2476954,363853,82583,309155.4
4220493,398155,206839,784649.7
4220578,224376,188603,842279.7
307955,152083,215756,0.0
4765955,239895,178569,1004247.3
4495337,248760,135061,933454.8
4255132,318980,117590,845568.6
4491523,343701,54889,927879.9
3036989,275194,160992,480240.9
4642604,121751,195343,997653.0
1707315,306425,125990,104980.0
2721922,116574,79850,457649.4
2520429,161308,231880,338172.3
1167629,175531,223298,31880.0
1278752,84589,118519,71346.6
3200319,176872,198729,547415.4
616540,50271,13474,12639.75
2363527,385571,97768,264056.4
383783,377301,34039,0.0
521326,155250,24104,2098.6
4306561,117984,138404,915051.9
1239035,164348,27786,67035.15
3829894,165900,227368,730987.8
1442568,26149,56716,121940.6
370270,375008,140738,0.0
4135506,335925,185430,784245.3
3005077,342704,132914,458837.7
1387485,88895,61269,97464.2
1745734,336309,163265,99232.0
2240771,97670,97950,313545.3
545943,260864,26791,0.0
2807145,246233,212288,404587.2
284510,322516,129363,0.0
1795805,392949,221462,87209.1
4532223,187854,88429,976782.0
982726,151971,113807,26694.8
2769343,116628,16224,490947.3
4759690,118956,115909,1057447.5
3881031,142684,37685,810198.6
2322544,152054,104045,319933.5
4924569,118879,28476,1133164.2
381235,94060,132214,0.0
3628414,89843,86598,735591.9
2823283,223361,117474,444734.4
4688671,194245,11484,1044882.6
1066462,390813,102526,13656.15
1152997,392473,29760,28076.4
1423279,320938,16326,72902.25
1721274,302897,174306,98814.2
4344290,133684,211541,899719.5
2666551,47238,221147,419449.8
1128839,104243,174814,39978.2
1940816,66086,186750,206394.0
3839444,47639,134802,797100.9
3291035,217761,80723,597765.3
1759579,138058,246388,125026.6
2632970,208512,135477,386694.3
4057678,233268,122325,810625.5
4344664,276799,197696,861050.7
4746874,390892,209259,944016.9
1348160,73350,224791,67502.85
1991951,96779,139778,226618.2
4513657,72848,24963,1024753.8
930050,131546,224007,13724.85
4437551,128903,147310,948401.4
4028302,105122,232932,807074.4
545906,202310,136197,0.0
2828356,298834,199100,399126.6
1699462,135571,188972,124983.8
3490868,288333,70494,639612.3
3217658,121945,249024,554006.7
3412743,363161,205863,553115.7
2195188,369172,189860,190846.8
2009133,100110,51328,257308.5
3772591,174165,196646,720534.0
829649,115400,71790,19245.9
1209012,287311,239275,23242.6
2283864,325887,212655,223596.6
3782645,301669,196773,685260.9
714944,140819,213197,3046.4
3423138,102074,122962,659430.6
1035334,351310,221573,8122.55
2225975,159724,153877,273712.2
3246206,398228,207952,492007.8
2344889,110902,96037,341385.0
2752632,131817,168403,435723.6
4734486,247644,84860,1020594.6
485530,255970,214147,0.0
2201944,203933,50632,284213.7
2618432,218475,126167,382137.0
3671085,177336,236870,677063.7
3604408,151648,97268,706647.6
801719,92799,154297,12731.15
3438018,263607,193290,594336.3
1235043,23764,49859,84213.0
2181823,342031,200827,191689.5
3438475,176009,36496,667791.0
974568,245408,94392,18476.8
4251175,318022,10958,876658.5
920247,138217,103399,22863.1
1817692,188747,133951,148998.8
4968643,282122,93408,1077933.9
1761718,221576,96687,138691.0
4734939,110461,206529,1025384.7
4198240,34202,159389,901394.7
809168,89619,23584,24596.5
1489613,167564,179567,81372.3
2720352,207975,167664,403413.9
599829,348911,47917,0.0
2165883,381024,97672,206156.1
1393417,330359,66308,59512.5
2020826,255185,178814,176048.1
3858234,46617,99010,813782.1
4329399,361253,30321,881347.5
2862902,338017,177101,404335.2
1855869,280420,249767,115136.4
1536479,266130,118798,82732.65
4180174,134785,131534,874156.5
4550683,325052,121349,931284.6
3184312,60924,107313,604822.5
2356908,46071,38858,381593.7
897958,38839,51838,35728.1
3570108,232878,48336,686668.2
2363685,123115,74597,349791.9
4966274,355507,145840,1039478.1
347417,137379,121467,0.0
1654038,260313,128901,102964.8
3069672,397804,218494,436012.2
1743518,178396,15177,164983.5
598492,308232,172833,0.0
3206649,388254,83582,520443.9
2273001,88459,191094,298034.4
4775931,123305,172955,1043901.3
4588748,233800,147673,962182.5
4875202,125780,84433,1099496.7
2180917,82406,160145,281509.8
3856743,116888,66261,802078.2
1914588,58703,184291,201478.2
2806481,85422,14581,511943.4
3738437,40614,131975,769754.4
299574,376550,49802,0.0
390017,168138,134457,0.0
4473722,195363,39698,971598.3
3478335,315035,61119,630654.3
3245742,323026,216052,511999.2
3806074,59293,216052,759218.7
4268417,106586,70393,927431.4
4574842,232076,15080,998305.8
2284328,141896,243814,269585.4
4658003,275420,74652,992379.3
1511041,170301,78664,102415.2
2851740,88474,130023,489972.9
2921075,134461,249234,461214.0
4701774,82742,72577,1063936.5
2198031,120731,163278,274206.6
4806285,110276,171522,1057346.1
4723852,99686,88117,1060814.7
1895493,160773,124490,183069.0
4893138,273916,132907,1045894.5
2754153,200193,54569,449817.3
2526583,305435,19811,360401.1
734023,306260,234090,0.0
1203618,288030,191568,27402.0
282799,33672,87641,0.0
2649941,34508,103897,453460.8
2797350,376348,96588,397324.2
4784062,129306,153032,1050517.2
3529115,226000,136709,649921.8
2308836,189008,197904,276577.2
3624067,285425,101039,671280.9
2359572,263447,28162,320388.9
4724760,148686,209711,1009908.9
1057827,385402,179706,9635.95
552445,115386,15530,6076.45
2394124,253099,233628,272219.1
1379429,273200,209696,44653.3
2991575,398438,132779,438107.4
4526808,179540,33128,994242.0
3517101,111465,80707,697478.7
4777228,384687,145537,974101.2
3819873,340106,100275,713847.6
4812906,257921,39998,1054496.1
2856804,167736,245969,432929.7
1624340,295777,235183,74007.0
4266284,326481,229679,813037.2
2185204,24932,37333,336881.7
2750989,36205,234757,444008.1
367781,367614,75886,0.0
4969565,71111,16522,1164579.6
2072648,69541,187590,244655.1
3635938,90719,108504,731014.5
3500647,105787,99194,688699.8
3432825,171816,45320,664706.7
4565707,385456,197379,894861.6
4216405,395138,214159,782132.4
799634,393585,190047,0.0
2977073,317078,120424,461871.3
3486145,323018,123959,611750.4
2789521,84737,174891,458967.9
3355038,163533,235616,586766.7
3392052,391646,67630,579832.8
2161950,206496,217478,221392.8
3238731,265946,66662,571836.9
2090980,303710,123305,199189.5
2133071,327150,118291,206289.0
3190639,113052,144630,579887.1
1961638,78641,204154,203652.9
1189044,383093,205834,15011.7
4239610,132849,83834,906878.1
3985268,66064,192777,817928.1
2394056,332512,13513,314409.3
3491069,379149,150532,588416.4
1039031,221235,196446,17135.0
4147133,162263,166388,845544.6
990079,381653,214261,4708.25
1488503,354383,206630,49123.5
1533425,364291,123860,66791.1
3814936,202837,59512,765776.1
1724372,317048,38669,123731.0
583060,392371,113099,0.0
2204201,214277,109754,264051.0
2930210,158030,67560,511386.0
1535423,364313,41709,79410.15
394015,153344,206342,0.0
2449494,107958,97705,373149.3
2932897,23018,242130,500324.7
4283310,218823,27011,911242.8
1798160,251533,29651,155092.8
3144978,365860,10566,530565.6
3730030,170700,46526,753841.2
636804,208270,12020,5825.7
2110288,282440,79066,224634.6
2471373,251303,28890,357354.0
1375894,296722,218355,41081.7
2217239,268016,85919,258991.2
3728034,303729,53882,711126.9
1244670,54225,35304,83271.15
2662008,154618,128016,413812.2
2861173,66622,57742,521042.7
1960525,125665,223465,183418.5
3181825,154736,72124,586489.5
1044609,373845,174445,9815.95
773099,182171,139925,7550.15
3561328,102015,101354,707387.7
3106258,335228,48451,516773.7
3845775,141600,62754,792426.3
826115,26140,154741,19523.4
3812452,304285,214012,688246.5
2271013,278973,243130,224673.0
4000517,303772,30754,799797.3
2415924,394542,243254,233438.4
2887051,83747,134779,500557.5
403354,103525,112047,0.0
1766008,85198,145919,160467.3
4586716,326914,91472,950499.0
608773,159009,249832,0.0
1669330,207076,48446,132761.6
3478763,246311,107676,637432.8
1054597,327762,70489,20634.6
1932186,386964,245473,109949.8
4403994,233213,125363,913625.4
1353091,335247,79589,50738.25
4141540,26493,207317,872319.0
359446,380182,141994,0.0
309789,248943,242775,0.0
2930928,45957,108711,532878.0
3562844,119057,60261,715057.8
954960,294645,177432,9144.15
1123889,152260,153862,36776.7
4099864,272868,232972,778207.2
2851855,338783,155639,407229.9
1180340,260053,30343,43994.4
3994541,86332,196865,813403.2
4234808,263724,172214,839661.0
4277876,90681,11490,952711.5
2559117,206901,221190,339307.8
3840278,122475,138369,773830.2
1412493,224783,70928,77517.3
4021646,87050,169498,829529.4
2896661,35451,128888,519696.6
775007,385384,93401,0.0
464514,334230,175120,0.0
382141,68393,188650,0.0
2926154,144463,236896,463438.5
1371861,96969,107914,85046.7
525079,21369,172795,1545.75
3252946,296212,26178,579166.8
638831,144131,138272,2821.4
4724988,290260,202358,969711.0
2065689,194759,47622,246992.4
3866177,325597,51834,746623.8
2493445,274083,149127,321070.5
3712653,216698,140241,706714.2
781375,97622,165759,10899.7
2303078,96925,196390,302928.9
2773768,167927,180920,427476.3
3574116,375064,181901,605145.3
4422791,249973,114762,917416.8
3841006,78251,83929,803647.8
436589,211330,91396,0.0
3051377,103274,184685,529025.4
717153,388325,137000,0.0
3079707,359818,227744,447643.5
750642,359107,93451,0.0
2885334,350069,150653,415383.6
4997864,35360,248098,1114321.8
471120,384523,91617,0.0
1332221,150167,93537,73277.55
271179,244834,55101,0.0
4435711,329709,244530,858441.6
4979283,299600,34940,1093422.9
903724,353126,78907,8584.55
3655733,233465,21016,720375.6
1530475,254359,164015,76815.15
3565838,381386,64617,635950.5
802766,362383,93292,2354.55
1747567,234302,217657,109121.6
1238128,59959,12237,84889.8
552476,297202,111778,0.0
4221473,202564,75263,883093.8
2474013,72672,211052,357086.7
4425089,266846,30852,938217.3
967940,360535,146830,8028.75
419173,76849,242952,0.0
1454707,232380,185394,65539.95
3174210,239724,55003,563844.9
794991,118563,95895,14026.65
4898937,349336,19176,1059127.5
4131610,260523,39658,849428.7
2883068,114391,135038,490091.7
3596889,129615,146746,696158.4
4712966,386738,158982,950173.8
4613867,222521,37948,1006019.4
1823474,93509,197013,159885.6
4740759,168047,207644,1009520.4
1424995,140555,37749,99338.2
2084865,62392,102356,276035.1
4224036,33305,138390,915702.3
485612,96215,36678,2635.95
4687399,282372,208838,958856.7
3183917,363323,158498,498628.8
3918839,127864,55418,820667.1
1341550,103544,181781,68433.75
1793738,174546,135400,146758.4
1212334,23979,169752,62790.45
3703695,66343,119203,755444.7
1136469,20739,147240,55273.5
1515462,319961,240705,53219.4
3462806,243254,210263,602786.7
2939391,320298,244929,412249.2
1145719,183344,188148,32422.7
4588281,57339,113845,1025129.1
2565323,133591,112209,395856.9
4092043,230868,11080,855028.5
3598979,157666,87333,706194.0
2240124,33185,191047,304767.6
4717694,163644,128307,1027722.9
514602,125784,46018,2140.0
1817737,351897,208723,101423.4
1488155,168591,95487,94815.4
1304604,51953,113424,80884.05
1533399,39804,83775,131964.0
2661197,96286,224432,402143.7
2344716,37275,21927,385654.2
2578476,224490,10944,402912.6
3240139,262462,62420,574577.1
1064110,82068,29503,52880.85
1126876,345488,163528,16786.0
524507,360428,20175,0.0
1968002,142750,166002,197775.0
2395696,314745,144377,280972.2
3395917,72705,221953,630377.7
1306058,337365,137412,38128.1
4176516,183441,195019,839416.8
3256640,64617,241293,585219.0
1823663,340459,49537,136733.4
3355573,148240,120681,625995.6
4847454,297461,43136,1052057.1
1619943,338253,168634,76958.4
3087132,263154,240568,475023.0
3699428,61239,186025,735649.2
4847429,300226,217802,998820.3
4292879,344664,85624,858777.3
865692,22884,230336,16247.2
2033318,244469,192771,178823.4
3614593,187419,224545,660788.7
353018,223803,160266,0.0
4598251,349931,90312,947402.4
471325,169812,108415,0.0
4479911,134297,95992,974886.6
311684,32815,224055,0.0
3825225,347321,194421,685044.9
2112334,193963,240768,203280.9
787889,334710,93117,3003.1
1947458,324112,71241,165631.5
3134719,180985,239716,514205.4
1448279,360584,211623,42607.2
1925684,74860,138923,213570.3
1728662,150134,45629,159869.7
670431,300606,186323,0.0
919384,163854,23895,28163.5
326949,367753,199621,0.0
3215439,288758,237104,506873.1
1252486,86269,140370,63877.05
3047995,296088,105344,493968.9
2333820,21806,68918,372928.8
1002932,391018,153864,7902.5
1702303,96993,73406,159571.2
4333155,218361,25430,926809.2
4061646,60126,49130,885717.0
1789563,362267,183572,98744.8
1583986,53792,138752,128288.4
838843,127978,212916,9897.45
2410147,369828,79120,288359.7
2291836,336505,71397,265180.2
1901141,56322,131212,214082.1
2810745,226579,64455,455913.3
1656831,162980,61078,136554.6
1553375,84627,41088,135532.0
1684467,271976,210127,90472.8
1471381,214715,247163,61425.45
3934434,112228,150669,801461.1
2388897,90102,246925,315561.0
3095929,342027,12013,522566.7
3056299,116555,239823,509976.3
1116555,99558,93640,48503.55
3330640,391605,103979,550516.8
3826297,194792,154537,743090.4
3338300,321806,227085,536822.7
369097,309174,206641,0.0
1346878,59850,125184,84276.6
2030915,261322,168559,180310.2
3811379,144825,139045,758252.7
1037670,367432,208011,8111.35
4263770,317541,13219,879903.0
3539849,338238,149149,615738.6
3724506,372784,143782,662382.0
3934695,171688,167250,778727.1
3692377,216406,56994,725693.1
1612061,157733,121181,116629.4
4938589,208101,239095,1047417.9
824662,177119,245046,5124.85
1711121,197514,154036,121914.2
3846198,343522,228210,682339.8
2565590,308087,38288,365764.5
1927003,54487,40714,249540.6
1241166,94769,13602,79919.25
4164940,89023,98024,893367.9
3824115,353524,14096,736948.5
913622,278975,110638,11200.45
4356502,31416,81652,973030.2
2499009,305003,222147,291557.7
4787671,107789,39610,1092081.6
1815433,124766,76815,184155.6
2917083,38184,113253,529693.8
1497305,309990,75585,76759.5
1826446,246829,48419,159359.4
2246360,324915,233848,206279.1
4355821,106995,139213,932883.9
878292,277033,52734,12426.25
2911440,89798,131898,506923.2
876880,315058,128276,6677.3
3396813,204052,243422,584801.7
4328832,327644,223057,833439.3
3231578,185957,147611,569403.0
4637115,320359,31754,985500.6
2202317,346464,14223,252489.0
3905980,129159,168392,782528.7
3054700,49924,59339,583631.1
1964849,206171,146374,183691.2
4196492,83113,204118,872778.3
4499199,282462,121169,928670.4
2583793,228769,104151,375261.9
649319,97859,225880,1279.0
